repo_watch,repo_name,repo_owner,repo_link,repo_dcount,repo_ref,repo_forks,repo_last_mod,repo_stars,page,repo_desc
rcmalli/keras-vggface
sadeepj/crfasrnn_keras
codekansas/keras-language-modeling
titu1994/Image-Super-Resolution
jacobgil/keras-dcgan
maxpumperla/hyperas
aurora95/Keras-FCN
YCG09/chinese_ocr
lvapeab/nmt-keras
amir-abdi/keras_to_tensorflow
RubensZimbres/Repo-2017
willard-yuan/flask-keras-cnn-image-retrieval
broadinstitute/keras-rcnn
jaungiers/LSTM-Neural-Network-for-Time-Series-Prediction
Separius/BERT-keras
axon-research/c3d-keras
rcmalli/keras-mobilenet
niitsuma/word2vec-keras-in-gensim
yanpanlau/Keras-FlappyBird
vict0rsch/deep_learning
osh/kerlym
XifengGuo/CapsNet-Keras
xiaochus/YOLOv3
rcmalli/keras-squeezenet
GantMan/nsfw_model
datalogue/keras-attention
usernaamee/keras-wavenet
keras-team/keras-preprocessing
sonyisme/keras-recommendation
fchollet/hualos
kentsommer/keras-inceptionV4
farizrahman4u/qlearning4k
keon/deep-q-learning
keunwoochoi/kapre
divamgupta/image-segmentation-keras
raghakot/keras-text
philipperemy/keras-attention-mechanism
flyyufelix/cnn_finetune
raghakot/keras-vis
bstriner/keras-adversarial
joeddav/devol
keras-team/keras-applications
tkipf/keras-gcn
keras-team/keras
keras-rl/keras-rl
eriklindernoren/Keras-GAN
basveeling/wavenet
titu1994/DenseNet
maxpumperla/elephas
jisungk/deepjazz
pierluigiferrari/ssd_keras
kuza55/keras-extras
farizrahman4u/recurrentshop
asingh33/CNNGestureRecognizer
yanpanlau/DDPG-Keras-Torcs
chen0040/keras-anomaly-detection
oarriaga/face_classification
jacobgil/keras-grad-cam
qqwweee/keras-yolo3
fizyr/keras-retinanet
farizrahman4u/seq2seq
fchollet/deep-learning-models
keras-team/keras-contrib
matterport/Mask_RCNN
autonomio/talos
allanzelener/YAD2K
keunwoochoi/music-auto_tagging-keras
harvitronix/five-video-classification-methods
chen0040/keras-text-summarization
titu1994/Super-Resolution-using-Generative-Adversarial-Networks
titu1994/neural-image-assessment
jocicmarko/ultrasound-nerve-segmentation
rizkiarm/LipNet
ellisdg/3DUnetCNN
DingKe/nn_playground
phreeza/keras-GAN
repo_forks,repo_desc,repo_watch,repo_dcount,repo_link,page,repo_stars,repo_owner,repo_last_mod,repo_name,repo_ref
219,,62,,https://github.com/yoonkim/lstm-char-cnn,https://github.com/yoonkim/lstm-char-cnn,776,https://github.com/yoonkim,2016-03-15T17:40:30Z,LSTM language model with CNN over characters,
199,,53,,https://github.com/jzbontar/mc-cnn,https://github.com/jzbontar/mc-cnn,528,https://github.com/jzbontar,2017-08-18T21:25:14Z,Stereo Matching by Training a Convolutional Neural Network to Compare Image Patches,
249,,62,,https://github.com/carpedm20/lstm-char-cnn-tensorflow,https://github.com/carpedm20/lstm-char-cnn-tensorflow,717,https://github.com/carpedm20,2017-04-02T18:16:47Z,in progress,
115,,39,,https://github.com/jcjohnson/cnn-vis,https://github.com/jcjohnson/cnn-vis,490,https://github.com/jcjohnson,2015-07-01T22:51:42Z,Use CNNs to generate images,
379,,27,,https://github.com/rbgirshick/caffe-fast-rcnn,https://github.com/rbgirshick/caffe-fast-rcnn,312,https://github.com/rbgirshick,2015-08-09T08:45:09Z,Caffe fork that supports Fast R-CNN,
77,,13,,https://github.com/vedaldi/practical-cnn,https://github.com/vedaldi/practical-cnn,145,https://github.com/vedaldi,2017-11-27T16:26:30Z,A VGG practical on convolutional neural networks,
137,,27,,https://github.com/s-gupta/rcnn-depth,https://github.com/s-gupta/rcnn-depth,273,https://github.com/s-gupta,2016-10-07T05:34:04Z,Learning Rich Features from RGB-D Images for Object Detection and Segmentation,
47,,12,,https://github.com/gnawice/mojo-cnn,https://github.com/gnawice/mojo-cnn,135,https://github.com/gnawice,2018-07-11T16:51:51Z,mojo cnn: c++ convolutional neural network,
74,,13,,https://github.com/gidariss/mrcnn-object-detection,https://github.com/gidariss/mrcnn-object-detection,100,https://github.com/gidariss,2016-04-06T17:40:31Z,Object detection via a multi-region & semantic segmentation-aware CNN model,
74,,15,,https://github.com/mitmul/ssai-cnn,https://github.com/mitmul/ssai-cnn,223,https://github.com/mitmul,2017-12-27T04:01:47Z,Semantic Segmentation for Aerial / Satellite Images with Convolutional Neural Networks including an unofficial implementation of Volodymyr Mnih's methods,
120,,23,,https://github.com/taolei87/rcnn,https://github.com/taolei87/rcnn,302,https://github.com/taolei87,2018-01-13T00:30:48Z,Recurrent & convolutional neural network modules,
107,,17,,https://github.com/jimmy-ren/vcnn_double-bladed,https://github.com/jimmy-ren/vcnn_double-bladed,106,https://github.com/jimmy-ren,2016-04-02T09:32:44Z,Vectorized implementation of convolutional neural networks (CNN) in Matlab for both visual recognition and image processing.,
268,,43,,https://github.com/ijkguo/mx-rcnn,https://github.com/ijkguo/mx-rcnn,607,https://github.com/ijkguo,2018-08-25T17:46:45Z,Parallel Faster R-CNN implementation with MXNet.,
66,,16,,https://github.com/charlesq34/3dcnn.torch,https://github.com/charlesq34/3dcnn.torch,166,https://github.com/charlesq34,2017-04-19T18:55:33Z,Volumetric CNN for feature extraction and object classification on 3D data.,
65,,16,,https://github.com/aosokin/cnn_head_detection,https://github.com/aosokin/cnn_head_detection,162,https://github.com/aosokin,2016-09-21T18:09:33Z,"Code for ICCV 2015 paper ""Context-aware CNNs for person head detection""",
42,,11,,https://github.com/chengtaipu/lowrankcnn,https://github.com/chengtaipu/lowrankcnn,78,https://github.com/chengtaipu,2016-03-24T02:37:11Z,Low-rank convolutional neural networks,
99,,14,,https://github.com/suhangpro/mvcnn,https://github.com/suhangpro/mvcnn,209,https://github.com/suhangpro,2019-01-03T20:27:20Z,Multi-view CNN (MVCNN) for shape recognition,
46,,8,,https://github.com/ecobost/cnn4brca,https://github.com/ecobost/cnn4brca,60,https://github.com/ecobost,2017-04-22T05:25:28Z,Using Convolutional Neural Networks (CNN) for Semantic Segmentation of Breast Cancer Lesions (BRCA). Master's thesis,
20,,6,,https://github.com/jhjin/flattened-cnn,https://github.com/jhjin/flattened-cnn,58,https://github.com/jhjin,2015-09-17T17:08:00Z,Flattened convolutional neural networks (1D convolution modules for Torch nn),
13,,5,,https://github.com/vedaldi/practical-cnn-reg,https://github.com/vedaldi/practical-cnn-reg,21,https://github.com/vedaldi,2016-03-22T13:47:49Z,A CNN practical focusing on image to image regression,
25,,5,,https://github.com/pathak22/ccnn,https://github.com/pathak22/ccnn,53,https://github.com/pathak22,2016-05-03T15:59:17Z,[ICCV 2015] Framework for optimizing CNNs with linear constraints for Semantic Segmentation,
51,,8,,https://github.com/xuzhenqi/cnn,https://github.com/xuzhenqi/cnn,56,https://github.com/xuzhenqi,2016-11-22T10:03:26Z,This is a matlab-code implementation of convolutional neural network,
90,,10,,https://github.com/zhengshou/scnn,https://github.com/zhengshou/scnn,172,https://github.com/zhengshou,2019-03-02T20:25:16Z,Segment-CNN: A Framework for Temporal Action Localization in Untrimmed Videos via Multi-stage CNNs,
11,,4,,https://github.com/kjchavez/cnn-project,https://github.com/kjchavez/cnn-project,29,https://github.com/kjchavez,2017-09-23T15:42:40Z,Project for CS 231N,
4,,4,,https://github.com/vitruvianscience/faster_r_cnn,https://github.com/vitruvianscience/faster_r_cnn,9,https://github.com/vitruvianscience,2015-11-07T21:50:41Z,"Implementation of ""Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks""",
17,,6,,https://github.com/libcnn/libcnn,https://github.com/libcnn/libcnn,22,https://github.com/libcnn,2015-11-16T08:04:24Z,libcnn++,
106,,26,,https://github.com/willard-yuan/flask-keras-cnn-image-retrieval,https://github.com/willard-yuan/flask-keras-cnn-image-retrieval,256,https://github.com/willard-yuan,2018-12-26T15:13:12Z,,
81,,14,,https://github.com/DeepCompute/cnn,https://github.com/DeepCompute/cnn,91,https://github.com/DeepCompute,2016-08-21T08:14:21Z,基于Java实现CNN，并附MNIST和语音（MFCC特征）性别识别示例。,
6,,3,,https://github.com/johannesu/cnn-cells,https://github.com/johannesu/cnn-cells,16,https://github.com/johannesu,2019-04-17T19:33:55Z,Cell detection using a convolutional neueral network,
10,,3,,https://github.com/sibosutd/cnn-timeseries,https://github.com/sibosutd/cnn-timeseries,21,https://github.com/sibosutd,2016-01-14T06:55:52Z,Use CNN to classify time series data for activity recognition,
21,,2,,https://github.com/sandeepraju/ihradis-cnn-deblur,https://github.com/sandeepraju/ihradis-cnn-deblur,55,https://github.com/sandeepraju,2016-02-27T07:58:55Z,Image deblurring with Convolutional Neural Networks. Scripts & Neural network models available here,
106,,26,,https://github.com/indiejoseph/cnn-text-classification-tf-chinese,https://github.com/indiejoseph/cnn-text-classification-tf-chinese,226,https://github.com/indiejoseph,2016-07-25T06:45:41Z,CNN for Chinese Text Classification in Tensorflow,
18,,1,,https://github.com/intact-project/ild-cnn,https://github.com/intact-project/ild-cnn,15,https://github.com/intact-project,2016-04-13T08:16:40Z,"This is supplementary material for the manuscript: ""Lung Pattern Classification for Interstitial Lung Diseases Using a Deep Convolutional Neural Network"" M. Anthimopoulos, S. Christodoulidis, L. Ebner, A. Christe and S. Mougiakakou, IEEE Transactions on Medical Imaging (2016)",
2,,1,,https://github.com/pathak22/caffe-ccnn,https://github.com/pathak22/caffe-ccnn,6,https://github.com/pathak22,2015-12-09T13:26:51Z,Branch of caffe for weakly supervised learning.,
